suite	core	model	test	status	detail
group3	olcNES	NMOS/NES-style	held IRQ does not retrigger when RTI restores I set	pass	
group3	olcNES	NMOS/NES-style	short IRQ assertion expires before CLI	pass	
group3	olcNES	NMOS/NES-style	long IRQ assertion survives until CLI	pass	
group3	olcNES	NMOS/NES-style	short IRQ during NMI expires before unmask	pass	
