suite	core	model	test	status	detail
group3	CLK	P6502	held IRQ does not retrigger when RTI restores I set	pass	
group3	CLK	P6502	short IRQ assertion expires before CLI	pass	
group3	CLK	P6502	long IRQ assertion survives until CLI	pass	
group3	CLK	P6502	short IRQ during NMI expires before unmask	pass	
