suite	core	model	test	status	detail
group3	vrEmu6502	NMOS undocumented	held IRQ does not retrigger when RTI restores I set	pass	
group3	vrEmu6502	NMOS undocumented	short IRQ assertion expires before CLI	pass	
group3	vrEmu6502	NMOS undocumented	long IRQ assertion survives until CLI	pass	
group3	vrEmu6502	NMOS undocumented	short IRQ during NMI expires before unmask	pass	
