suite	core	model	test	status	detail
group3	sflib65c02	65C02	held IRQ does not retrigger when RTI restores I set	pass	
group3	sflib65c02	65C02	short IRQ assertion expires before CLI	pass	
group3	sflib65c02	65C02	long IRQ assertion survives until CLI	pass	
group3	sflib65c02	65C02	short IRQ during NMI expires before unmask	pass	
