suite	core	model	test	status	detail
group3	applewin	nmos	held IRQ does not retrigger when RTI restores I set	pass	
group3	applewin	nmos	short IRQ assertion expires before CLI	pass	
group3	applewin	nmos	long IRQ assertion survives until CLI	pass	
group3	applewin	nmos	short IRQ during NMI expires before unmask	pass	
